name_string,canonical_entity_id
QUIET CAPITAL,v5_2002
QUINN EMANUEL,v5_2003
QUIRING GENERAL,v5_2004
R. J. Noble Company,v5_2005
R.J. REYNOLDS TOBACCO COMPANY AND ITS AFFILIATES,v5_2006
R.J. Reynolds Tobacco Company and its Affiliates/RAI Services Company,v5_2007
R&L ARCINIAGA,v5_2008
R&V Management and affiliates,v5_2009
R&V Management LP,v5_2010
R&V MANAGEMENT LP,v5_2010
"R4 Capital LLC, (Ronne Thielen)",v5_2011
RADIAL ENTERTAINMENT,v5_2012
RADIAN,v5_2013
RADY CHILDRENS HOSPITAL SAN DIEGO,dd_-9618
RAE-JEFF MANAGEMENT COMPANY,v5_2015
Rafanelli & Nahas Management Corp. and affiliated entities,v5_2016
RAI Services Co,dd_-9624
RAINBOW SANDALS,v5_2018
RAINMAKER TECHNOLOGY,v5_2019
Ramos Oil Company,v5_2020
RANCHO CAPITAL,v5_2021
Rancho Guejito Corporation,v5_2022
Rancho Guejito Vineyard Events,v5_2023
RANDALL CAPITAL GROUP,v5_2024
RANGER GLOBAL ADVISORS,v5_2025
RASOULISPINE,v5_2026
RATTOS BROS,v5_2027
RAVEN FARMS,v5_2028
Razzari Ford Mazda,v5_2029
RBF CAPITAL,v5_2030
"RBKCTECK, INC. AND AFFILIATED ENTITIES",v5_2031
"RCS Harmony Partners, LLC (Judith Lawson)",v5_2032
REACTION AUDIO VISUAL,v5_2033
REALTY EXECUTIVES PREMIER,v5_2034
RECURSION PHARMACEUTICALS,v5_2035
RED BULL NORTH AMERICA,v5_2036
REDDING RANCHERIA,v5_2037
Redding Rancheria Tribe,v5_2038
Redgwick Construction Company,v5_2039
Redlands Surgical Services,v5_2040
Redox BioNutrients,v5_2041
REDWING FILMS,v5_2042
Redwood Credit Union,v5_2043
Redwood Credit Union (Indep Expenditure Account),v5_2043
Redwood Empire Chapter NECA,v5_2044
REDWOOD RESEARCH,v5_2045
REFINED MANAGEMENT,v5_2046
REFLECTION WINDOW AND WALL,v5_2047
REFUNDED,v5_2048
REINER AND FRANKEL,v5_2049
REJOK,v5_2050
RELATED CALIFORNIA,v5_2051
Related Companies of California LLC(Bill Witte),v5_2052
"REMII INVESTMENTS, LLC AND AFFILIATED ENTITIES(RESPONSIBLE OFFICER: DYLAN SCHRADER)",v5_2053
ReNew Health Group,v5_2054
RENEWABLE AMERICA,v5_2055
Renewable Properties,v5_2056
RENEWABLE PROPERTIES,v5_2056
RENOVITE TECHNOLOGIES,v5_2057
Republic Services LE03-Awin Management Inc.,v5_2058
"Republic Services, Inc.",dd_-9760
"Republic Services, Inc. and Affiliated Entities",dd_-9760
"Republic Services/LE03-Awin Management, Inc.",v5_2058
Rescare Inc.,dd_-9762
"Rescue Agency Public Benefit, LLC(Krysten Isaac)",v5_2061
Rescue Federation of Teachers (Unitemized Member Contributions),v5_2062
"Residential Wholesale Mortgage, Inc.",v5_2063
RESOURCEFUL,v5_2064
REVENUE BASED FINANCE COALITION Coalition 'NONPROFIT501(C)(6)',v5_2065
"ReviverMx, Inc.",dd_-9796
REYBRO,v5_2067
"Reyes Coca-Cola Bottling, LLC and affiliated entities(Kathleen Byrne)",dd_-17157
"Reyes Construction, Inc.",v5_2069
"RHC MANAGEMENT CO., LLC.(RESPONSIBLE OFFICER RAYMOND COSTA)",v5_2070
"RHC MANAGMENT CO., LLC.(RESPONSIBLE OFFICER RAYMOND COSTA)",v5_2071
RIC Energy,v5_2072
"Richard Tod Spieker and affiliated entity Spieker Companies, Inc.",v5_2073
"Richmond American Homes/M.D.C. Holdings, Inc.",v5_2074
"RIDE Mobility, LLC",v5_2075
Rincon Band of Luiseno Indians,nem_a365f123-569b-402e-b404-9e947881784f
RINCON BAND OF LUISENO INDIANS,nem_a365f123-569b-402e-b404-9e947881784f
RIO FARMS,v5_2077
RIPPLE,v5_2078
Ripple Labs,v5_2079
RIPPLE LABS,v5_2079
RIVERWEST PROCESSING,v5_2080
Rivian Automotive Inc.,dd_-15467
Rizio Lipinsky Heiting PC,v5_2082
"Rizio Lipinsky Heiting, PC",v5_2082
RJ Reynolds Tobacco Company and its Affiliates,v5_2006
"RJM PARTNERS, INC.",v5_2083
"RJRO, LLC(RESPONSIBLE OFFICER RICH TIEU)",v5_2084
RLB FAMILY CORP AND AFFILIATED ENTITIES,v5_2085
"RLJ Lodging Trust, L.P.",v5_2086
RLMK INC. AND AFFILIATED ENTITIES,v5_2087
RLR ENTERPRISES AND AFFILIATED ENTITIES,v5_2088
RMA ORANGE COUNTY,v5_2089
"RMV Community Development Co, Inc.",v5_2090
RMV PA3 Development LLC(Cameron White),v5_2091
"RNLAWAD, LLC AND AFFILIATED ENTITIES(RESPONSIBLE OFFICER RAMZI AWAD)",v5_2092
Robert E. Cendejas and Associates (Robert E. Cendejas),v5_2093
Robert Zarnegan and Probity International Corporation,v5_2094
Robertson's Ready Mix,dd_-9890
"Robertson's Ready Mix, Ltd.",dd_-9890
ROBINHOOD MARKETS,v5_2096
ROBINSON CALCAGNIE,v5_2097
Robinson Oil Corporation,dd_-9894
ROBLOX,v5_2099
Roche Diagnostics Corporation,dd_-9895
RODRIGUEZ AND ASSOCIATES,v5_2101
RODRIGUEZ SHEET METAL,v5_2102
"Rolling Hills Nut Company, LLC(Todd Winslow)",v5_2103
Rollins-Nelson Group,v5_2104
Roofers Local #36 (Intermediary for Unitemized Union Member Contributions),v5_2105
Rotten Robbie,v5_2106
ROUDA FEDER TIETJEN AND MCGUINN,v5_2107
"ROWE FOOD COMPANY, INC. AND AFFILIATED ENTITIES",v5_2108
ROXBOROUGH POMERANCE NYE AND ADREANI,v5_2109
"Roxborough, Pomerance, Nye & Adreani, LLP",dd_-9935
ROYAL AMBULANCE,v5_2111
ROYAL CORPORATION,v5_2112
Royal Electric Co.,v5_2113
ROYAL T MANAGEMENT,v5_2114
RPAC Almond Handler & Processor,v5_2115
RSB Partners,v5_2116
Rusnak Auto Group,v5_2117
RV MANAGEMENT,v5_2118
RW SELBY AND,v5_2119
S N MARKETING,v5_2120
S+B James Contruction,v5_2121
SA Recycling,dd_-10372
SA Recycling LLC,dd_-10372
Sable Offshore Corp.,v5_2123
Sacramento Metropolitan Chamber of Commerce,dd_-10009
Safe 1 Credit Union,v5_2125
Safe 1 Credit Union (Indep Expenditure Account),v5_2125
SAFE Credit Union,v5_2126
SAFE Credit Union (Indep Expenditure Account),v5_2126
SAG-AFTRA 40 LA (intermediary for unitemized member dues),v5_2127
SAGE AI LABS,v5_2128
Sagility LLC(Ramesh Gopalan),v5_2129
Salesforce,dd_-10051
"Salesforce, Inc.",dd_-10051
Salinas Valley Federation of Teachers (Unitemized Member Contributions),v5_2131
SAMINI BLOCK APC,v5_2132
SAN ANTONIO REGIONAL HOSPITAL,v5_2133
SAN DIEGO ANALYTICS,v5_2134
San Diego Association of Health Underwriters,v5_2135
SAN DIEGO COMMUNITY HOUSING CORPORATION,v5_2136
San Diego Tourism Authority,v5_2137
San Francisco Archdiocesan Federation of Teachers (Unitemized Member Contributions),v5_2138
San Francisco Bar Pilots,dd_-10154
San Francisco CC District Federation of Teachers (Unitemized Member Contributions),v5_2140
San Francisco Fire Credit Union,v5_2141
San Francisco Peninsula,v5_2142
San Francisco Toyota,v5_2143
San Francisco Travel Association,dd_-16842
San Francisco Wine School,v5_2145
San Gabriel Valley Water Company,dd_-10208
San Joaquin - Stanislaus Cattlemen's Association,v5_2147
SAN JOAQUIN CARDIOLOGY MEDICAL GRP,v5_2148
SAN JOAQUIN COMMUNITY FOUNDATION,v5_2149
SAN JOAQUIN REFINING,v5_2150
SAN JOAQUIN REFINING CO,v5_2150
San Joaquin River Ranch LLC,v5_2151
SAN JOAQUIN VALLEY COLLEGE,dd_-15154
San Jose Water Company,v5_2152
San Jose/Evergreen Faculty Association (Unitemized Member Contributions),v5_2153
San Luis Rey Indian Water Authority,dd_-15178
San Manuel Band of Mission Indians,dd_-10262
San Mateo College Federation of Teachers (Unitemized Member Contributions),v5_2156
"SAN PEREGINE, INC. AND AFFILIATED ENTITIES",v5_2157
San Rafael Federation of Teachers (Unitemized Member Contributions),v5_2158
SANCHEZ FAMILY CORPORATION AND AFFILIATED ENTITIES,v5_2159
Sanofi,dd_-10278
Sanofi-Aventis,v5_2161
Santa Clara County IPA (SCCIPA),v5_2162
Santa Cruz Beach Boardwalk,v5_2163
Santa Cruz Council of Classified Employees (Unitemized Member Contributions),v5_2164
Santa Cruz Subaru,v5_2165
Santa Monica Travel & Tourism,v5_2166
Santa Paula Federation of Teachers (Unitemized Member Contributions),v5_2167
SANTA ROSA BAND OF CAHUILLA INDIANS,v5_2168
Santa Ynez Band of Mission Indians,dd_-10361
Santa Ynez Band Of Mission Indians,dd_-10361
SANTA YNEZ BAND OF MISSION INDIANS,dd_-10361
"Sante Health System, Inc.",v5_2170
Santiago Villa,v5_2171
"Sares Regis Operating Company, L.P. and Affiliated Entities",v5_2172
SASCO,v5_2173
SAUNDERS PROPERTY,dd_-10377
SC Fuels,v5_2175
SC Fuels/Pilot Flying J,v5_2176
"Schetter Electric, LLC. Contracting and Engineering(Frank Schetter)",v5_2177
Schmiederer Family Farms LLC (Jeffrey Scott Schmiederer),v5_2178
Schoonover Park Inc.,v5_2179
SCOTTS VALLEY BAND OF POMO INDIANS,dd_-17182
Scout Motors Inc,dd_-15477
SCRIPPS CLINIC,v5_2182
SCRIPPS COASTAL MEDICAL CENTER,v5_2183
SCRIPPS COASTAL MEDICAL GROUP,v5_2184
SCRIPPS HEALTH,dd_-10440
Scripps Physicians Medical Group,v5_2186
SDHP,v5_2187
SDI International Corporation,v5_2188
SDITP,v5_2189
SDRE,v5_2190
SE RESTAURANTS AND AFFILIATED ENTITIES,v5_2191
Seacliff Apartments Pacifica Partners - dba Seacliff Apts.,v5_2192
SEARCHPROS,v5_2193
SeaWorld San Diego,dd_-10455
SEBASTES CAPITAL MANAGEMENT,v5_2195
SECOND STREET FUND,v5_2196
Securus Technologies,v5_2197
SEIU 1000 State Employees (intermediary for unitemized member dues),v5_2198
SEIU 1021 Service Employees In (intermediary for unitemized member dues),v5_2199
SEIU 121RN (intermediary for unitemized member dues),dd_-2869
SEIU 721 Service Employees (intermediary for unitemized member dues),v5_2200
SEIU 99 LA City & County Schoo (intermediary for unitemized member dues),v5_2201
SEIU California State Council,dd_-2869
SEIU Local 2015,dd_-2869
SEIU UHW United Healthcare Wor (intermediary for unitemized member dues),v5_2202
SEIU USWW United Service Worke (intermediary for unitemized member dues),v5_2203
Selective Insurance Company of America,v5_2204
Sempra,nem_d079c4a3-869d-479e-8088-9748f35874f2
SEMPRA,nem_d079c4a3-869d-479e-8088-9748f35874f2
Sempra 'formerly Sempra Energy',v5_2206
Sempra Energy,nem_d079c4a3-869d-479e-8088-9748f35874f2
Sempra formerly Sempra Energy,v5_2206
Sentry Insurance Company,dd_-10519
SEQUOIA CAPITAL,v5_2208
Sequoia Equities *,v5_2209
"Sequoia PACE, LLC(Nicole Butler)",v5_2210
SERRANO AND ASSOCIATES,v5_2211
Service Employees International Union - United Healthcare Workers West,v5_2212
Service Employees International Union Local 1000,dd_-2869
Service Employees International Union Local 1021,dd_-2869
Service Employees International Union Local 121 RN,dd_-2869
Service Employees International Union Local 99,dd_-2869
Service Employees International Union United Healthcare Workers West,v5_2212
SESLOC Credit Union,v5_2213
"Setton Pistachio of Terra Bella, Inc.",v5_2214
SFA LAW,v5_2215
"SHALHOUB MANAGEMENT COMPANY, INC. AND AFFILIATED ENTITIES",v5_2216
SHAMROCK ENTERPRISES,v5_2217
SHAMROCK HOLDINGS,v5_2218
SHARBRO,v5_2219
SHARMAC CORPORATION,v5_2220
Sharp Community Medical Group,v5_2221
SHARP HEALTHCARE,dd_-15986
Sharp Rees-Stealy Medical Group,v5_2223
"Shaw Industries, Inc.",v5_2224
"Shawmut Design & Construction, Inc.",v5_2225
Shea Apartment Communities/ Shea Properties,v5_2226
Shea Homes and Affiliated Entities,dd_-10578
"Sheet Metal and Air Conditioning Contractors Association of Southern California, Inc. (SMACNA)",v5_2228
Sheet Metal Local #104 (Intermediary for Unitemized Union Member Contributions),v5_2229
Sheet Metal Local #105 (Intermediary for Unitemized Union Member Contributions),v5_2230
Sheet Metal Local #206 (Intermediary for Unitemized Union Member Contributions),v5_2231
SHEET METAL WORKERS,dd_-10579
Shelter Mutual Insurance Company,v5_2233
SHENKMAN AND HUGHES PC,v5_2234
SHERMCO,v5_2235
SHERNOFF BIDART ECHEVERRIA,v5_2236
"Shernoff, Bidart & Echeverria, LLP",v5_2236
"Shimmick Construction Co., Inc.",v5_2237
Shingle Springs Band of Miwok Indians,dd_-10604
SHOPIFY,v5_2239
SHSMITH FARMS,v5_2240
SidePrize LLC,v5_2241
SidePrize LLC and its Affiliates D/B/A PrizePicks(Jenny Kim),v5_2242
Sierra Automotive Group,v5_2243
Sierra Central Credit Union,v5_2244
SIERRA ENERGY,v5_2245
Sierra Medical Services Alliance,v5_2246
Sierra Pacific Industries Inc.,dd_-10639
SIERRA RAILROAD,dd_-17987
Sierra Telephone,v5_2249
Sightglass Management,dd_-16338
Signal Hill Petroleum,dd_-15135
Signal Hill Petroleum Inc.,dd_-15135
"Signal Hill Petroleum, Inc",dd_-15135
"Signal Hill Petroleum, Inc.",dd_-15135
"Signature Homes, Inc.",dd_-10648
SIGNATURE RESOLUTION,v5_2253
Silicon Valley Village MHP,v5_2254
Silicon Valley Village Mobilehome Park,v5_2255
Silver City Mobile Lodge,v5_2256
"Silverado Contractors, Inc.",v5_2257
SIMAN ENTERPRISES,v5_2258
Simpson Buick GMC Cadillac of Buena Park,v5_2259
SIMPSON THACHER AND BARTLETT,v5_2260
"Singleton & Schreiber, LLP",v5_2261
Singleton Schreiber LLP,v5_2261
"Singleton Schreiber, LLP",v5_2261
SINIGIANI INVESTMENT CORPORATION,v5_2262
Siskiyou Telephone Company,v5_2263
SJN PROPERTIES,v5_2264
"SJT HOLDINGS, INC.",v5_2265
SKELTON STRATEGIES,dd_-14670
Ski California,v5_2267
SMALL KEVIN,v5_2268
SMART 104 Sheet Metal Workers (intermediary for unitemized member dues),v5_2269
Smartwash Solutions LLC,v5_2270
"Smittcamp Ag Enterprises Series D, LLC",v5_2271
SMW,v5_2272
SMW 104 BAY AREA TRAINING FUND,v5_2273
So. CA Pipe Trades Council #16 (Intermediary for Unitemized Union Member Contributions),v5_2274
Soboba Band of Luiseno Indians,dd_-10726
Soboba Band of Luiseno Indians  Tribe,v5_2276
SoCal Penske Dealer Group,v5_2277
SOCURE,v5_2278
Soda Health Inc.,v5_2279
Sofia L. Tsakopoulos Investments (Sofia L. Tsakopoulos),v5_2280
SOL DYNAMIS,v5_2281
Solar Energy Industry Association,dd_-2907
Solar Turbines - A Caterpillar Company,v5_2283
SOLV ENERGY,v5_2284
SOMA EQUITY,v5_2285
SONIC AIR SYSTEMS,v5_2286
Sonic Automotive,v5_2287
Sonoma Valley Republican Womens Federated,v5_2288
Sonora Ford Subaru,v5_2289
SONRISE AT 50 INC,v5_2290
SOUTH BAY,v5_2291
"South Bay Cooperative Inc. dba United Checker, Inc.",v5_2292
SOUTH BAY CORPORATION AND AFFILIATED ENTITIES,v5_2293
South Coast Plaza,v5_2294
South Cord Management LLC,v5_2295
South Cord Management LLC (Elliot Lewis),v5_2295
"South Cord Management, LLC",v5_2295
SOUTH TEXAS GASTROENTEROLOGY,v5_2296
Southern CA Edison,nem_201542d2-c6ef-4adc-b561-9ab23aca193b
Southern California Edison,nem_201542d2-c6ef-4adc-b561-9ab23aca193b
SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,v5_2297
"Southern California Permanente Medical Group, Inc. (SCPMG)",v5_2297
Southern California Pipe Trades District Council No. 16,dd_-10849
"Southern Glazer's Wine & Spirits, LLC",dd_-10867
Southern Glazer's Wine and Spirits LLC,dd_-10867
"Southern Glazer's Wine and Spirits, LLC",dd_-10867
"Southern Glazer's Wine and Spirits, LLC(Ryan Flanigan)",dd_-10867
Southland Credit Union,v5_2300
Southland Industries,v5_2301
SOUTHLAND INDUSTRIES,v5_2301
Southwest Airlines Co.,dd_-10890
Southwest Business Corporation,v5_2303
SOUTHWEST HEALTHCARE SYSTEM UHS,dd_-10896
SouthWest Water Company,dd_-10902
"Spargi Ventures, LLC",v5_2306
Specialty Equipment Market Association,dd_-10911
"Specialty Equipment Market Association & Performance Racing, Inc.",dd_-10911
"Specialty Equipment Market Association and Performance Racing, Inc.",v5_2308
"Speed Construction and Development, Inc.",v5_2309
Spencer Enterprises,v5_2310
SPENCER ENTERPRISES,v5_2310
SPIEKER COMPANIES,v5_2311
Sprinkler Fitters Local #709 (Intermediary for Unitemized Union Member Contributions),dd_-15082
Sprinkler Fitters Local 483 (represents unitemized member dues),dd_-15082
SPRUCE SYSTEMS,v5_2312
SQUARE MILE ENERGY,v5_2313
ST JOHNS COMMUNITY HEALTH,dd_-15495
ST JUDE ENTERPRISES,v5_2315
"St. Anton Multifamily, Inc. *",v5_2316
"ST. JUDE ENTERPRISES, INC.",v5_2315
Stacy A. Korsgaden Insurance Agency - Stacy Korsgaden 100% Ownership,v5_2317
"Stacy and Witbeck, Inc.",v5_2318
STANDARD CAPITAL,v5_2319
STANFORD UNIVERSITY,dd_-10962
Stanford Villa - Alma LLC (Jim DeVoy) dba Stanford Villa Apartments,v5_2321
Stanislaus Food Products Company,dd_-10967
"Stanislaus Food Products, LLC",dd_-10967
STAR HARDWARE,v5_2323
Star One Credit Union,v5_2324
Star One Credit Union (Indep Expenditure Account),v5_2324
STARK LEGAL,v5_2325
STARLIGHT INDUSTRIES,v5_2326
State Center Federation of Teachers (Unitemized Member Contributions),v5_2327
STATE FARM,dd_-11003
STATE OF CALIFORNIA,v5_2329
STAWICKI ANDERSON SINCLAIR,v5_2330
Stay Green Inc,dd_-11016
"STC-QST, LLC",v5_2332
Steamfitters Local #250/251 (Intermediary for Unitemized Union Member Contributions),v5_2333
Steamfitters Local #342 (Intermediary for Unitemized Union Member Contributions),v5_2334
"Stebner, Gertler & Guadagni, APC",v5_2335
STEPHEN J HANLEIGH BROKER,v5_2336
STEPHEN SACHS,v5_2337
STEVEN KAY,v5_2338
Stevens Creek Chrysler Jeep Dodge,v5_2339
"Stevens Creek Quarry, Inc.",v5_2340
Stevens Creek Toyota,v5_2341
STOEL RIVES,dd_-14738
STOMPER,v5_2343
STORAGE PRO,v5_2344
STORAGEPRO MG,v5_2345
Storefront Political Media Inc,v5_2346
STRATA CAPITAL,v5_2347
STRATEGIC MECHANICAL,v5_2348
Stratford Ranch,v5_2349
STRIPE,dd_-11096
"Stubhub, Inc.",dd_-15529
"StubHub, Inc.",dd_-15529
SU JIN CHO,v5_2352
"Subaru of Ontario, Inc.",v5_2353
Suburban Water Systems,v5_2354
Sudberry Properties,v5_2355
SUGAR SHACK,v5_2356
SULLIVAN WATERWORKS,v5_2357
"SummerHill Homes, LLC (Kevin Ebrahimi)",v5_2358
SUN LIFE LLC(ERIC HOPKINS),v5_2359
Sun Mar Management Services Inc,v5_2360
Sun-Maid Growers of California,v5_2361
"Sunkist Growers, Inc.",dd_-15111
"SunPoint Public Adjusters, Inc.",v5_2363
Sunrise Ford Fontana,v5_2364
Sunroad Automotive,v5_2365
SUNRUN,dd_-11152
"Sunrun Installation Services, Inc.",v5_2367
SUNSETWEST LEGAL GROUP PC,v5_2368
"Sunstone Park Lessee LLC, dba Hilton San Diego Bayfront(Aaron Reyes)",v5_2369
SUNWEST ELECTRIC,v5_2370
Sunwise Automotive Group,v5_2371
SUPER SET,v5_2372
SUPERIOR DUCT FABRICATION,v5_2373
"Superior Duct Fabrication, Inc.",v5_2373
SUPERSET,v5_2374
"Support Claims West, LLC (Richard DeStefano)",v5_2375
Surgery Partners,v5_2376
SUSA VENTURES,v5_2377
SUSAN QUINLAN DOLL AND TEDDY BEAR MUSEUM AND LIBRARY,v5_2378
SUSMAN GODFREY,v5_2379
"SUTHERLAND MANAGEMENT CO., LLC. AND AFFILIATED ENTITIES(RESPONSIBLE OFFICER ROBERT SUTHERLAND)",v5_2380
Sutter East Bay Medical Group Inc.,v5_2381
SUTTER HEALTH,dd_-11208
SUTTER HEALTH SUPPORT SERVICES,v5_2383
"Sutter Land Properties, LLC (Sunny Tut)",v5_2384
Sutter Medical Group,dd_-11211
Sutter Medical Group Inc.,dd_-11211
Sutter North Medical Group Inc.,v5_2386
SUTTER PACIFIC MEDICAL FOUNDATION,v5_2387
SUTTER WEST BAY,v5_2388
SV ANGEL,dd_-11213
"Swedish Match North America LLC(Gerard Roerty, Jr.)",v5_2390
"Swedish Match North America, LLC/ PMI US Corporate Services, Inc. and Affiliates",v5_2391
SWEET JAMES,v5_2392
SWEET JAMES ACCIDENT ATTORNEYS,v5_2393
"Sweet James, LLP (James Bergener)",v5_2392
Swickard Auto Group,v5_2394
Swinerton Builders - Sacramento,v5_2395
"SY Enterprises, Inc.",v5_2396
Syblon Reid General Contractors,v5_2397
Sycuan Band of the Kumeyaay Nation,dd_-11226
SYCUAN BAND OF THE KUMEYAAY NATION,dd_-11226
SYMPHONY VENTURES,v5_2399
"Synergy Oil and Gas, Inc.",v5_2400
SYNGENTA CORPORATION,v5_2401
Sysco Corporation,dd_-11233
"T-Mobile USA, Inc.",dd_-11235
Table Mountain Rancheria,dd_-11238
TABLE MOUNTAIN RANCHERIA,dd_-11238
"TAH Operations, LLC",v5_2405
"TAH Operations, LLC (David Veneziano)",v5_2405
"TAH Operations, LLC(Thomas Walsh)",v5_2405
TAJEEVAN CORPORATION,v5_2406
Takeda Pharmaceuticals America Inc.,dd_-11250
"Takeda Pharmaceuticals America, Inc.",dd_-11250
Tallis LLC (Berel Wilheim),v5_2408
Tamalpais Federation of Teachers (Unitemized Member Contributions),v5_2409
TAMPA BAY BUCCANEERS,v5_2410
TANDEM PHILANTHROPIES,v5_2411
TARA TRUCKING,v5_2412
Tarasenko Law Corporation,v5_2413
Target Corporation,dd_-11266
TAUBE FAMILY FOUNDATION,v5_2415
TAUBE INVESTMENTS,v5_2416
TAVACO PROPERTIES,v5_2417
Taylor & Ring,dd_-11284
"Taylor & Ring, LLP",dd_-11284
TAYLOR AND RING,dd_-11284
"Taylor Fresh Foods, Inc.",v5_2419
Taylor Morrison,v5_2420
Taylor Morrison of California LLC (Aren Bazzocco),v5_2421
TCG,v5_2422
TE Builds,v5_2423
Team Kia of El Cajon,v5_2424
"Teamsters Local 911, Intermediary for contributions under $100:",v5_2425
"Teamsters Local 986, Intermediary for contributions under $100:",v5_2426
"Teamsters Local Union No. 350, Intermediary for contributions less than $100",v5_2427
TechNet,dd_-11317
Technology Credit Union,v5_2429
Technology Credit Union (Indep Exenditure Account),v5_2429
Ted Lieu for Congress,v5_2430
Teichert Construction,v5_2431
Teichert Materials Co.,v5_2432
"Teichert, Inc. and Affiliates",v5_2433
Tejon Indian Tribe,v5_2434
Tejon Ranch Company,dd_-11331
TELACU INDUSTRIES,dd_-11333
Telacu Industries Inc,dd_-11333
"Telacu Industries, Inc.",dd_-11333
"TELACU Industries, Inc.",dd_-11333
Tenet Healthcare Corporation,dd_-11350
"Tequila Jack's, Inc.",v5_2438
Terra Linda Farms,v5_2439
TERRA VISTA MANAGEMENT,v5_2440
Terranova Ranch Inc.,v5_2441
"the AFSCME General Fund, CA District Council 36 of",v5_2442
THE ALMOND,v5_2443
THE ANGELES CLINIC AND RESEARCH INSTITUTE,v5_2444
THE AZOFF,v5_2445
The Cafe SF,v5_2446
"The Cannery Row Company, L.P.",v5_2447
The Captains Chest Revocable Trust (Evan Spiegel),v5_2448
THE COCA-COLA COMPANY,dd_-3939
"The Commerce Hotel Casino California Commerce Club, Inc.",dd_-2190
The Conco Companies,v5_2450
THE CORKY MCMILLIN COMPANIES,v5_2451
The Doctors Management Company,v5_2452
The Dutra Group,v5_2453
The Ezralow Company,v5_2454
The Gardens Casino,v5_2455
The Glovatorium LLC,v5_2456
THE GREEN DIFFERENCE,v5_2457
THE GRUPE,v5_2458
The Grupe Company,v5_2458
"The Hignell Companies, Inc.",v5_2459
THE JEWELRY EXCHANGE,v5_2460
The John Stewart Company,dd_-16372
The Lodge at Torrey Pines,v5_2462
THE MATIASIC FIRM PC,v5_2463
The Mosser Co./Prop. Mgmt. Merchandise,v5_2464
The Niello Company,v5_2465
THE PACIFIC COMPANIES,dd_-11735
THE PERMANENTE MEDICAL GROUP,v5_2467
The Police Credit Union,v5_2468
THE PRICE PHILANTHROPIES FOUNDATION,v5_2469
THE PRISM WAY,v5_2470
THE SOBRATO ORGANIZATION,v5_2471
The Spanos Corporation,v5_2472
THE STEVE HILTON SHOW,v5_2473
"THE SUN VALLEY RICE COMPANY, LLC (BRETT LAGRANDE)",v5_2474
THE VALERO LAW GROUP APC,v5_2475
"The Veen Firm, LLP",v5_2476
THE WALLACE FIRM PC,v5_2477
The Whittier Trust Company,v5_2478
THE WONDERFUL,v5_2479
The Wonderful Company LLC (Stewart A. Resnick),v5_2479
The Wonderful Company LLC(Stewart A. Resnick),v5_2479
The Wonderful Company LLC(Stewart Resnick),v5_2479
"The Wonderful Company, LLC",v5_2480
THERMA,v5_2481
THIEL AIR CARE,v5_2482
THIEL CAPITAL,v5_2483
THOMAS SAFRAN AND ASSOCIATES,v5_2484
Thompson's Toyota of Placerville,v5_2485
Thompsons Toyota of Placerville,v5_2485
THR Property Management LP,v5_2486
"THR Property Management, LP",v5_2486
Three-Way Chevrolet Cadillac,v5_2487
Tidal Basin,v5_2488
Tides Advocacy,v5_2489
TIERRA LUNA ENGINEERING,v5_2490
"Tiller Constructors Partnership, Inc",v5_2491
Tim Lewis Communities,v5_2492
Time Finance Company,v5_2493
TIMOTHY NEIMAN,v5_2494
TIODIZE,v5_2495
TIODIZE ADVANCED COATINGS AND COMPOSITES,v5_2496
Titan Health Management,v5_2497
TODD WAGNER,v5_2498
"Toll Bros., Inc.",v5_2499
TONY HSU,v5_2500
Tooley Oil Company,v5_2501
TOOTRIS,v5_2502
TOOTRIS CHILD CARE ON DEMAND,v5_2503
TORKLAW,v5_2504
"Toro Enterprises, Inc.",v5_2505
TORO PETROLEUM,v5_2506
TORO Petroleum Corporation,v5_2507
"Torrent AG, LLC",v5_2508
TOTALLY KIDS REHABILITATION HOSPITAL,v5_2509
TOWN AND COUNTRY EVENT RENTALS,v5_2510
Towne Ford Sales,v5_2511
TOYON ASSOCIATES,v5_2512
Toyota of El Cajon,v5_2513
Toyota of Santa Maria,v5_2514
Toyota of Sunnyvale,v5_2515
Toyota of the Desert,v5_2516
"TPG Property Management, Inc.",v5_2517
"Tracy Phase 4, LLC(John Palmer)",v5_2518
TRAJECTORY LABS PBC,v5_2519
TransCanada USA Services Inc.,v5_2520
"Transportation Resource Management, LLC (TCI)(Ryan Flynn)",v5_2521
Travis Credit Union,v5_2522
Travis Credit Union (Indep Expenditure Account),v5_2522
TRC Operating Company Inc.,dd_-11943
"Tree Nuts, LLC (Steve Warda)",v5_2524
Trench Shoring Company,v5_2525
TRES DAC INC PRICE SELF STORAGE,v5_2526
TRI CITY HEALTHCARE DISTRICT,v5_2527
"Tri Pointe Homes, Inc.",v5_2528
"Tri-West Tractor, Inc.",v5_2529
TRIAL LAWYERS FOR JUSTICE,v5_2530
TRIBULL INVESTMENT,v5_2531
Trinity Management Services,v5_2532
TRINITY YOUTH SERVICES,v5_2533
TripAdvisor,v5_2534
"Troutman Pepper Locke, LLP",v5_2535
Trust Palmdale Honda,v5_2536
TSM INSURANCE,v5_2537
"TULAPHORN, INC AND AFFILIATED ENTITES",v5_2538
TUMANJAN HOMES,v5_2539
TUOLUMNE BAND OF ME-WUKS DBA BLACK OAK CASINO,v5_2540
Turlock Chrysler Dodge Jeep RAM,v5_2541
