canonical_entity_id,canonical_entity_name,link_tier,raw_name_variants,n_name_variants,code_final,n_contributors,n_from_pipeline,n_from_manual_review,code_sources,roles,rule_code_variants,code_conflict,conflict_type,n_as_direct_contributor,n_as_employer,conflict_resolution_code
v5_4,1PointFive US LLC(Kelsey Olson),name_v5,"1PointFive US LLC(Kelsey Olson) | 1PointFive US LLC(Michael Avery) | 1PointFive US, LLC",3,50,1,0,1,manual_review,direct_contributor,,TRUE,within_manual_review,3,0,NA
v5_5,1PointFive USA LLC,name_v5,"1PointFive USA LLC | 1PointFive USA, LLC | 1PointFive USA, LLC(Michael Avery)",3,20,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
v5_80,AHMC HEALTHCARE,name_v5,AHMC HEALTHCARE,1,60,3,3,0,pre_classified (locked),employer,,FALSE,NA,0,3,NA
v5_167,"AMR HoldCo, Inc",name_v5,"AMR HoldCo, Inc | AMR Holdco, Inc. | AMR HoldCo, Inc.",3,92,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
dd_-769,Amgen,dd_org_concept,"AMGEN | Amgen Inc. | Amgen, Inc.",3,31-33,3,0,3,manual_review,both,50,FALSE,NA,2,1,NA
dd_-1147,Astra Zeneca,dd_org_concept,"AstraZeneca Pharmaceuticals | AstraZeneca Pharmaceuticals LP, Including its Subsidiary Medimmune | AstraZeneca Pharmaceuticals, LP including it's Subsidiary Medimmune",3,31-33,3,3,0,ml+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
v5_314,BLACKCOMB ADVISORS,name_v5,BLACKCOMB ADVISORS,1,50,3,3,0,pre_classified (locked),employer,,FALSE,NA,0,3,NA
nem_6361c507-7622-41ff-b817-da720f75e7e6,C J SEGERSTROM & SONS,names_mapping,C.J. Segerstrom & Sons | C.J. Segerstrom & Sons Inc | CJ SEGERSTROM & SONS,3,40,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
v5_437,CALIFORNIA FOREVER,name_v5,"CALIFORNIA FOREVER | California Forever LP | California Forever, Inc.",3,40,3,0,3,manual_review,both,,FALSE,NA,2,1,NA
v5_500,CARRILLO LAW FIRM,name_v5,CARRILLO LAW FIRM,1,50,3,3,0,pre_classified (locked) | rule+llm agreement,employer,,FALSE,NA,0,3,NA
v5_606,COMMUNITY HEALTH SYSTEM,name_v5,COMMUNITY HEALTH SYSTEM,1,60,3,3,0,ml+llm agreement,employer,,FALSE,NA,0,3,NA
dd_-2190,California Commerce Club / Commerce Casino,dd_org_concept,"California Commerce Club Inc. | California Commerce Club, Inc. | The Commerce Hotel Casino California Commerce Club, Inc.",3,70,3,3,0,os+llm agreement | rule+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
dd_-2283,California Dairies,dd_org_concept,"California Dairies, Inc | California Dairies, Inc. | California Dairies, Inc. (Restricted Use Account)",3,11,3,2,1,manual_review | pre_classified (locked),direct_contributor,,FALSE,NA,3,0,NA
dd_-15337,Community Clinic Association of Los Angeles,dd_org_concept,COMMUNITY CLINIC ASSOCIATION | COMMUNITY CLINIC ASSOCIATION OF LOS ANGELES COUNTY,2,60,3,0,3,manual_review,employer,,FALSE,NA,0,3,NA
v5_704,DAYBREAK,name_v5,DAYBREAK | Daybreak (Van Morgan),2,50,1,1,0,pre_classified (locked),direct_contributor,,TRUE,direct_vs_employer,1,2,NA
v5_704,DAYBREAK,name_v5,DAYBREAK | Daybreak (Van Morgan),2,60,2,2,0,pre_classified (locked),employer,,TRUE,direct_vs_employer,1,2,NA
dd_-4650,Diageo,dd_org_concept,"Diageo North America | DIAGEO NORTH AMERICA | Diageo North America, Inc.",3,100,2,2,0,not-employed override,direct_contributor,,TRUE,within_pipeline,3,0,NA
dd_-4650,Diageo,dd_org_concept,"Diageo North America | DIAGEO NORTH AMERICA | Diageo North America, Inc.",3,31-33,1,1,0,ml+llm agreement,direct_contributor,,TRUE,within_pipeline,3,0,NA
dd_-4697,"Disney Worldwide Services, Inc.",dd_org_concept,"Disney Worldwide Services, Inc. | Disney WorldWide Services, Inc. | Disney Worldwide Services, Inc. and Affiliated Entities",3,70,3,0,3,manual_review,direct_contributor,92,FALSE,NA,3,0,NA
dd_-15083,District Council of Ironworkers of the State of California and Vicinity,dd_org_concept,Ironworkers Local #377 (Intermediary for Unitemized Union Member Contributions) | Ironworkers Local #378 (Intermediary for Unitemized Union Member Contributions) | Ironworkers Local #433 (Intermediary for Unitemized Union Member Contributions),3,77,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
dd_-15131,DoorDash Inc.,dd_org_concept,"DOORDASH | Doordash, Inc. | DoorDash, Inc.",3,79,3,2,1,manual_review | pre_classified (locked),both,,FALSE,NA,2,1,NA
nem_f18ac831-d6e8-4b20-b349-19ce52034848,E-W SERVICES,names_mapping,"East West Bank | EAST WEST BANK | EAST WEST BANK AND E-W SERVICES, INC.",3,52,3,3,0,os+llm agreement | rule+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
v5_851,ENCODE AI CORPORATION,name_v5,ENCODE AI CORPORATION,1,79,3,0,3,manual_review,both,,FALSE,NA,1,2,NA
v5_857,ENTRAVISION,name_v5,ENTRAVISION,1,70,3,3,0,os+llm agreement,employer,,FALSE,NA,0,3,NA
dd_-5372,Five Point Communities,dd_org_concept,"Five Point Operating Company, LP | Five Point Operating Company, LP and Affiliated Entities | FIVE POINT OPERATING COMPANY, LP AND AFFILIATED ENTITIES",3,40,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
dd_-5613,"Fowler Packing Company, Inc.",dd_org_concept,"Fowler Packing | Fowler Packing Company Inc. | Fowler Packing Company, Inc.",3,11,1,0,1,manual_review,direct_contributor,,TRUE,within_manual_review,3,0,NA
dd_-5613,"Fowler Packing Company, Inc.",dd_org_concept,"Fowler Packing | Fowler Packing Company Inc. | Fowler Packing Company, Inc.",3,80,2,0,2,manual_review,direct_contributor,,TRUE,within_manual_review,3,0,NA
v5_1001,GIVE FORWARD FOUNDATION,name_v5,GIVE FORWARD FOUNDATION,1,60,2,2,0,pre_classified (locked),employer,,TRUE,manual_vs_pipeline,0,3,NA
v5_1001,GIVE FORWARD FOUNDATION,name_v5,GIVE FORWARD FOUNDATION,1,80,1,0,1,manual_review,employer,60,TRUE,manual_vs_pipeline,0,3,NA
dd_-5758,Geico - Government Employees Insurance Co.,dd_org_concept,Geico | GEICO | Government Employees Insurance Co. (GEICO),3,52,3,3,0,os+llm agreement | rule+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
v5_1032,Google LLC and its Affiliated Entities(Mark Isakowitz),name_v5,Google LLC and its Affiliated Entities(Mark Isakowitz) | Google LLC and its Affiliated Entities(Robert Biederman) | Google LLC and its Affiliated Entities(William Floyd),3,79,3,3,0,rule+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
dd_-5994,"Greene Broillet & Wheeler, LLP",dd_org_concept,"Greene Broillet & Wheeler, LLP | GREENE BROILLET AND WHEELER | Greene, Broillet & Wheeler, LLP",3,50,3,3,0,ml+llm agreement | os+llm agreement,both,,FALSE,NA,2,1,NA
dd_-17132,Hawaii Farmers Union,dd_org_concept,"United | United Airlines | UNITED AIRLINES, INC.",3,20,3,2,1,manual_review | os+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
dd_-18730,Intersect Power,dd_org_concept,"Intersect Power, LLC | Intersect Power, LLC and Affiliated Entities(Michael Wheeler) | Intersect Power, LLC(Michael Wheeler)",3,20,1,0,1,manual_review,direct_contributor,,TRUE,within_manual_review,3,0,NA
dd_-18730,Intersect Power,dd_org_concept,"Intersect Power, LLC | Intersect Power, LLC and Affiliated Entities(Michael Wheeler) | Intersect Power, LLC(Michael Wheeler)",3,79,2,0,2,manual_review,direct_contributor,,TRUE,within_manual_review,3,0,NA
dd_-6723,Irvine Company The,dd_org_concept,"Irvine Company | Irvine Management Company | Irvine Management Company, dba Irvine Company",3,40,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
v5_1327,KEKER VAN NEST AND PETERS,name_v5,KEKER VAN NEST AND PETERS,1,50,3,3,0,pre_classified (locked),employer,,FALSE,NA,0,3,NA
v5_1346,KING AND SPALDING,name_v5,KING AND SPALDING,1,50,3,3,0,ml+llm agreement,employer,,FALSE,NA,0,3,NA
v5_1365,KORSHAK KRACOFF KONG AND SUGANO,name_v5,KORSHAK KRACOFF KONG AND SUGANO,1,50,3,3,0,pre_classified (locked),employer,,FALSE,NA,0,3,NA
v5_1342,Kilroy Realty L.P.,name_v5,"Kilroy Realty L.P. | Kilroy Realty, L.P. | KILROY REALTY, L.P.",3,40,3,3,0,pre_classified (locked),direct_contributor,,FALSE,NA,3,0,NA
v5_1363,Kooth USA LLC (Laura Tully),name_v5,Kooth USA LLC (Laura Tully) | Kooth USA LLC(Laura Tully) | Kooth USA LLC(Tim Barker),3,79,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
v5_1488,Lundbeck Inc,name_v5,"Lundbeck Inc | Lundbeck Inc. | Lundbeck, Inc.",3,31-33,3,3,0,os+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
v5_1566,McNicholas & McNicholas LLP (Matthew S. McNicholas),name_v5,"McNicholas & McNicholas LLP (Matthew S. McNicholas) | McNicholas & McNicholas, LLP | McNicholas McNicholas, LLP",3,50,3,3,0,ml+llm agreement | os+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
v5_1595,Meruelo Enterprises Inc.,name_v5,"Meruelo Enterprises Inc. | Meruelo Enterprises Inc. (Alex Meruelo) | Meruelo Enterprises, Inc.",3,40,3,3,0,os+llm agreement | pre_classified (locked),direct_contributor,,FALSE,NA,3,0,NA
dd_-8623,"Novo Nordisk, Inc.",dd_org_concept,"Novo Nordisk Inc. | Novo Nordisk, Inc | Novo Nordisk, Inc.",3,31-33,3,3,0,os+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
v5_1812,Oro Vista Farms LLC,name_v5,"Oro Vista Farms LLC | Oro Vista Farms LLC (Terry Nugent) | Oro Vista Farms, LLC (Paul Nugent)",3,11,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
nem_573b648f-db4b-4ee3-b25e-dde94a98f977,PECHANGA BAND OF LUISENO INDIANS,names_mapping,Pechanga Band of Indians | PECHANGA BAND OF INDIANS | Pechanga Band of Luiseno Indians,3,92a,3,3,0,pre_classified (locked) | rule+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
v5_1895,PERMIT POWER,name_v5,PERMIT POWER,1,50,3,0,3,manual_review,employer,,FALSE,NA,0,3,NA
dd_-9618,Rady'S Children'S Hospital And Health Center,dd_org_concept,RADY CHILDRENS HOSPITAL SAN DIEGO,1,60,3,3,0,rule+llm agreement,employer,,FALSE,NA,0,3,NA
v5_2173,SASCO,name_v5,SASCO,1,40,3,3,0,ml+llm agreement,employer,,FALSE,NA,0,3,NA
v5_2196,SECOND STREET FUND,name_v5,SECOND STREET FUND,1,40,3,3,0,pre_classified (locked),employer,,FALSE,NA,0,3,NA
v5_2273,SMW 104 BAY AREA TRAINING FUND,name_v5,SMW 104 BAY AREA TRAINING FUND,1,77,3,0,3,manual_review,employer,,FALSE,NA,0,3,NA
v5_2326,STARLIGHT INDUSTRIES,name_v5,STARLIGHT INDUSTRIES,1,99,3,3,0,pre_classified (locked),employer,,FALSE,NA,0,3,NA
v5_2373,SUPERIOR DUCT FABRICATION,name_v5,"SUPERIOR DUCT FABRICATION | Superior Duct Fabrication, Inc.",2,31-33,2,2,0,ml+llm agreement,both,,TRUE,direct_vs_employer; manual_vs_pipeline,1,2,NA
v5_2373,SUPERIOR DUCT FABRICATION,name_v5,"SUPERIOR DUCT FABRICATION | Superior Duct Fabrication, Inc.",2,40,1,0,1,manual_review,employer,,TRUE,direct_vs_employer; manual_vs_pipeline,1,2,NA
v5_2261,"Singleton & Schreiber, LLP",name_v5,"Singleton & Schreiber, LLP | Singleton Schreiber LLP | Singleton Schreiber, LLP",3,50,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
v5_2405,"TAH Operations, LLC",name_v5,"TAH Operations, LLC | TAH Operations, LLC (David Veneziano) | TAH Operations, LLC(Thomas Walsh)",3,20,1,0,1,manual_review,direct_contributor,,TRUE,manual_vs_pipeline,3,0,NA
v5_2405,"TAH Operations, LLC",name_v5,"TAH Operations, LLC | TAH Operations, LLC (David Veneziano) | TAH Operations, LLC(Thomas Walsh)",3,40,2,1,1,manual_review | rule+llm agreement,direct_contributor,,TRUE,manual_vs_pipeline,3,0,NA
v5_2467,THE PERMANENTE MEDICAL GROUP,name_v5,THE PERMANENTE MEDICAL GROUP,1,60,3,2,1,manual_review | pre_classified (locked) | rule (employer_lookup),employer,,FALSE,NA,0,3,NA
v5_2484,THOMAS SAFRAN AND ASSOCIATES,name_v5,THOMAS SAFRAN AND ASSOCIATES,1,40,3,3,0,os+llm agreement | pre_classified (locked),employer,,FALSE,NA,0,3,NA
dd_-11735,The Pacific Companies,dd_org_concept,THE PACIFIC COMPANIES,1,40,3,3,0,os+llm agreement,employer,,FALSE,NA,0,3,NA
v5_2561,UAW Local 3555,name_v5,UAW Local 3555 | UAW LOCAL 3555,2,77,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
v5_2562,UAW Local 4121,name_v5,UAW Local 4121 | UAW LOCAL 4121,2,77,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
v5_2565,UAw Local 887,name_v5,UAw Local 887 | UAW Local 887 | UAW LOCAL 887,3,77,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
dd_-15082,United Association of Journeymen and Apprentices of the Plumbing and Pipefitting Industry of the United States and Canada (UA),dd_org_concept,Plumbers Local Union No. 78 | Sprinkler Fitters Local #709 (Intermediary for Unitemized Union Member Contributions) | Sprinkler Fitters Local 483 (represents unitemized member dues),3,77,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
dd_-12188,United Food and Commercial Workers (UFCW),dd_org_concept,"UFCW 8 Golden State (intermediary for unitemized member dues) | United Food and Commercial Workers International Union | United Food and Commercial Workers International Union, AFL-CIO, CLC",3,77,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
dd_-12199,United Health Group,dd_org_concept,United Health Group Inc. | UnitedHealth Group Inc | UnitedHealth Group Inc.,3,52,3,3,0,os+llm agreement | pre_classified (locked),direct_contributor,,FALSE,NA,3,0,NA
dd_-12209,United Nurses Association Of California/Union Of Health Care Professionals,dd_org_concept,United Nurses Association of CA/Union of Health Care Professionals (Intermediary for Unitemized Union Member Contributions) | United Nurses Association of California (Intermediary for Unitemized Union Member Contributions) | United Nurses Associations of California/ Union of Health Care Professionals,3,77,3,0,3,manual_review,direct_contributor,,FALSE,NA,3,0,NA
dd_-12420,Verizon,dd_org_concept,"Verizon Communications Inc. & it's Affiliates | Verizon Communications Inc. and its Affiliates | Verizon Communications, Inc.",3,20,3,3,0,ml+llm agreement | pre_classified (locked),direct_contributor,,FALSE,NA,3,0,NA
dd_-12497,Visa,dd_org_concept,"Visa | Visa Inc. | Visa, Inc.",3,52,3,3,0,os+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
v5_2768,WILLIAM D SHAPIRO LAW,name_v5,"WILLIAM D SHAPIRO LAW | William D. Shapiro Law, Inc.",2,50,3,3,0,ml+llm agreement | pre_classified (locked),both,,FALSE,NA,1,2,NA
dd_-12551,Walmart,dd_org_concept,"Walmart Inc. | WALMART INC. | Walmart, Inc.",3,80,3,1,2,manual_review | os+llm agreement,direct_contributor,,FALSE,NA,3,0,NA
dd_-12655,West Coast University,dd_org_concept,"West Coast University Inc. | WEST COAST UNIVERSITY INC. | West Coast University, Inc.",3,60,3,3,0,pre_classified (locked),direct_contributor,,FALSE,NA,3,0,NA
dd_-17548,Yuhaaviatam Of San Manuel Nation,dd_org_concept,Yuhaaviatam of San Manuel Nation | YUHAAVIATAM OF SAN MANUEL NATION,2,92a,3,3,0,pre_classified (locked),direct_contributor,,FALSE,NA,3,0,NA
dd_-14018,lighthouse public affairs llc,dd_org_concept,LIGHTHOUSE PUBLIC AFFAIRS | Lighthouse Public Affairs LLC(Matthew Alvarez),2,50,3,2,1,manual_review | ml+llm agreement | pre_classified (locked),both,,FALSE,NA,1,2,NA
v5_16,80 000 HOURS,name_v5,80 000 HOURS,1,80,2,1,1,manual_review | pre_classified (locked),employer,,FALSE,NA,0,2,NA
v5_61,AFFIRM,name_v5,"AFFIRM | Affirm, Inc.",2,52,2,1,1,manual_review | rule+llm agreement,both,,FALSE,NA,1,1,NA
nem_749a4490-5053-4058-b1e1-dfd344c76f28,AGUA CALIENTE BAND OF CAHUILLA INDIANS,names_mapping,Agua Caliente Band of Cahuilla Indians | AGUA CALIENTE BAND OF CAHUILLA INDIANS,2,92a,2,2,0,pre_classified (locked),direct_contributor,,FALSE,NA,2,0,NA
v5_81,AI FUTURES PROJECT,name_v5,AI FUTURES PROJECT,1,79,2,2,0,pre_classified (locked),employer,,FALSE,NA,0,2,NA
v5_82,AI LAB WATCH,name_v5,AI LAB WATCH,1,79,2,1,1,manual_review | pre_classified (locked),employer,,FALSE,NA,0,2,NA
v5_115,ALLRED MAROKO AND GOLDBERG,name_v5,ALLRED MAROKO AND GOLDBERG,1,50,2,2,0,os+llm agreement | pre_classified (locked),employer,,FALSE,NA,0,2,NA
v5_191,APPOLONIO,name_v5,"APPOLONIO | Appolonio, Inc",2,80,2,0,2,manual_review,both,,FALSE,NA,1,1,NA
v5_209,ARIAS SANGUINETTI WANG AND TEAM,name_v5,ARIAS SANGUINETTI WANG AND TEAM,1,50,2,2,0,os+llm agreement,employer,,FALSE,NA,0,2,NA
v5_220,ASCENDANT ENTERTAINMENT,name_v5,ASCENDANT ENTERTAINMENT,1,70,2,2,0,pre_classified (locked),employer,,FALSE,NA,0,2,NA
v5_243,ATLAS TITLE,name_v5,ATLAS TITLE,1,52,2,0,2,manual_review,employer,,FALSE,NA,0,2,NA
v5_38,Acco Management Company,name_v5,Acco Management Company | ACCO Management Company,2,40,2,2,0,os+llm agreement,direct_contributor,,FALSE,NA,2,0,NA
dd_-257,Aeg,dd_org_concept,AEG | AEG and Affiliated Entities,2,70,2,0,2,manual_review,both,,FALSE,NA,1,1,NA
dd_-347,Aitken Aitken & Cohn LLP,dd_org_concept,"AITKEN AITKEN COHN | Aitken, Aitken & Cohn",2,50,2,2,0,os+llm agreement,both,,FALSE,NA,1,1,NA
dd_-468,Allstate,dd_org_concept,ALLSTATE,1,52,2,2,0,rule+llm agreement,employer,,FALSE,NA,0,2,NA
v5_119,"Alpha In Bay, Inc.",name_v5,"Alpha In Bay, Inc. | Alpha in Bay, LLC",2,50,2,0,2,manual_review,direct_contributor,,FALSE,NA,2,0,NA
v5_122,AlphaX Re Capital Inc,name_v5,"AlphaX Re Capital Inc | AlphaX RE Capital, Inc.",2,52,2,0,2,manual_review,direct_contributor,,FALSE,NA,2,0,NA
v5_125,Altais,name_v5,Altais | ALTAIS,2,52,1,0,1,manual_review,direct_contributor,,TRUE,direct_vs_employer,1,1,NA
v5_125,Altais,name_v5,Altais | ALTAIS,2,60,1,0,1,manual_review,employer,,TRUE,direct_vs_employer,1,1,NA
dd_-558,American Beverage Association,dd_org_concept,American Beverage Association | AMERICAN BEVERAGE ASSOCIATION,2,76,2,0,2,manual_review,direct_contributor,,FALSE,NA,2,0,NA
dd_-634,American Federation of Teachers,dd_org_concept,AFT College Staff Guild - Los Angeles (Unitemized Member Contributions) | Cabrillo College Federation of Teachers (Unitemized Member Contributions),2,77,2,0,2,manual_review,direct_contributor,,FALSE,NA,2,0,NA
v5_175,"Angus Asphalt, Inc.",name_v5,"Angus Asphalt, Inc.",1,40,2,0,2,manual_review,direct_contributor,,FALSE,NA,2,0,NA
dd_-829,"Anschutz Entertainment Group, Inc.",dd_org_concept,"ANSCHUTZ ENTERTAINMENT GROUP | Anschutz Entertainment Group, Inc.",2,70,2,1,1,manual_review | os+llm agreement,both,,FALSE,NA,1,1,NA
dd_-876,Apple Inc.,dd_org_concept,APPLE,1,79,2,2,0,pre_classified (locked),employer,,FALSE,NA,0,2,NA
v5_226,Aspen Skilled Healthcare Inc,name_v5,Aspen Skilled Healthcare Inc | Aspen Skilled Healthcare Inc.,2,60,2,2,0,pre_classified (locked),direct_contributor,,FALSE,NA,2,0,NA
dd_-1171,Atria Management Company,dd_org_concept,Atria Management Company LLC | Atria Management Company LLC(Maristela Mendes-McCoy),2,60,2,0,2,manual_review,direct_contributor,,FALSE,NA,2,0,NA
v5_258,BACO PROPERTIES,name_v5,BACO PROPERTIES,1,40,2,2,0,os+llm agreement,employer,,FALSE,NA,0,2,NA
v5_259,BAD ROBOT,name_v5,BAD ROBOT,1,70,2,2,0,pre_classified (locked),employer,,FALSE,NA,0,2,NA
v5_303,BEYOND FINANCE,name_v5,BEYOND FINANCE,1,52,2,2,0,ml+llm agreement,employer,,FALSE,NA,0,2,NA
v5_321,BLOIS CONSTRUCTION,name_v5,"BLOIS CONSTRUCTION | Blois Construction, Inc.",2,40,2,2,0,ml+llm agreement,both,,FALSE,NA,1,1,NA
nem_4234d4ef-263c-4213-a1da-eaf2f1a71b3d,BLUE SHEILD OF CALIFORNIA,names_mapping,Blue Shield of California | BLUE SHIELD OF CALIFORNIA,2,52,2,2,0,pre_classified (locked),direct_contributor,,FALSE,NA,2,0,NA
v5_333,BOHANNON DEVELOPMENT,name_v5,BOHANNON DEVELOPMENT | Bohannon Development Company,2,40,2,1,1,manual_review | ml+llm agreement,both,,FALSE,NA,1,1,NA
v5_346,BRDBND,name_v5,BRDBND,1,31-33,2,0,2,manual_review,employer,,FALSE,NA,0,2,NA
